time_s,load_fraction,rpm,boiler_pressure_bar,electrical_kW,boiler_duty_kW,cycle_efficiency_pct,vibration_mm_s,bearing_temp_C,fault_label
17465.0,0.9525,2999.6,14.977,71.4,449.2,15.9,2.037,65.69,normal
17466.0,0.9664,2995.3,14.954,71.4,449.2,15.9,2.014,65.12,normal
17467.0,0.9547,2995.3,15.043,71.4,449.2,15.9,1.938,64.96,normal
17468.0,0.9757,2993.5,14.944,71.4,449.2,15.9,1.769,64.4,normal
17469.0,0.98,2999.9,15.0,71.4,449.2,15.9,1.635,66.26,normal
17470.0,0.9781,2992.8,14.916,73.4,461.3,15.9,1.673,66.15,normal
17471.0,0.965,2993.9,15.03,73.4,461.3,15.9,1.913,64.27,normal
17472.0,0.9723,2996.6,15.007,73.4,461.3,15.9,1.738,65.2,normal
17473.0,0.9711,2995.6,15.023,73.4,461.3,15.9,1.793,65.55,normal
17474.0,0.9754,2997.5,15.035,73.4,461.3,15.9,1.824,65.18,normal
17475.0,0.9695,2996.0,14.985,72.7,457.2,15.9,1.648,64.88,normal
17476.0,0.9715,2994.3,15.041,72.7,457.2,15.9,2.001,65.87,normal
17477.0,0.9688,2997.8,14.959,72.7,457.2,15.9,1.893,64.62,normal
17478.0,0.9713,2998.5,14.923,72.7,457.2,15.9,1.778,65.51,normal
17479.0,1.0087,2993.8,14.949,72.7,457.2,15.9,1.716,64.08,normal
17480.0,1.0087,2999.4,14.976,75.7,475.7,15.9,1.9,64.6,normal
17481.0,0.9965,2997.6,15.054,75.7,475.7,15.9,1.819,66.08,normal
17482.0,0.9892,2992.1,14.923,75.7,475.7,15.9,2.041,64.67,normal
17483.0,0.9617,2996.3,14.963,75.7,475.7,15.9,1.969,64.04,normal
17484.0,0.9646,3000.9,14.958,75.7,475.7,15.9,1.653,65.02,normal
17485.0,0.975,2997.7,15.014,73.1,459.8,15.9,1.706,63.23,normal
17486.0,0.9811,2995.1,14.952,73.1,459.8,15.9,1.824,65.63,normal
17487.0,0.9746,2996.4,15.056,73.1,459.8,15.9,1.739,64.59,normal
17488.0,0.9564,2997.4,15.051,73.1,459.8,15.9,1.556,64.08,normal
17489.0,0.9626,2998.7,14.994,73.1,459.8,15.9,1.784,64.17,normal
17490.0,0.9798,2991.4,15.038,73.5,462.1,15.9,2.092,65.43,normal
17491.0,0.9688,2998.2,14.922,73.5,462.1,15.9,1.638,65.18,normal
17492.0,0.9751,2998.7,14.92,73.5,462.1,15.9,2.138,65.26,normal
17493.0,0.9712,2997.7,14.95,73.5,462.1,15.9,1.654,66.75,normal
17494.0,0.962,2995.0,14.962,73.5,462.1,15.9,1.671,64.71,normal
17495.0,0.9616,2996.5,14.962,72.1,453.5,15.9,1.742,63.46,normal
17496.0,0.9625,2996.5,14.963,72.1,453.5,15.9,1.738,65.44,normal
17497.0,0.961,2999.7,15.078,72.1,453.5,15.9,1.679,64.99,normal
17498.0,0.9678,2997.2,14.896,72.1,453.5,15.9,1.914,64.44,normal
17499.0,0.9804,2997.6,15.036,72.1,453.5,15.9,1.865,65.45,normal
17500.0,0.9814,2997.4,14.961,73.6,462.8,15.9,1.856,65.41,normal
17501.0,0.9755,3000.0,14.942,73.6,462.8,15.9,1.824,65.72,normal
17502.0,0.9752,2997.4,15.024,73.6,462.8,15.9,2.022,65.28,normal
17503.0,0.9567,2994.6,15.028,73.6,462.8,15.9,1.703,64.72,normal
17504.0,0.9582,2999.3,15.004,73.6,462.8,15.9,1.68,65.35,normal
17505.0,0.9732,2999.1,14.99,73.0,458.9,15.9,2.34,63.66,normal
17506.0,0.9687,2997.2,15.041,73.0,458.9,15.9,1.743,65.67,normal
17507.0,0.9637,2998.3,15.021,73.0,458.9,15.9,1.689,65.34,normal
17508.0,0.9814,2997.5,14.931,73.0,458.9,15.9,1.746,64.8,normal
17509.0,0.9855,2995.4,15.013,73.0,458.9,15.9,1.879,65.29,normal
17510.0,0.9901,2999.3,14.954,74.3,466.9,15.9,1.789,64.98,normal
17511.0,0.9752,2993.6,14.987,74.3,466.9,15.9,1.824,64.77,normal
17512.0,0.9731,2995.1,14.86,74.3,466.9,15.9,1.746,63.72,normal
17513.0,0.9752,2994.6,14.978,74.3,466.9,15.9,1.741,64.21,normal
17514.0,0.9826,2994.7,14.863,74.3,466.9,15.9,1.607,66.08,normal
17515.0,0.9736,3001.1,14.98,73.0,459.2,15.9,1.965,64.13,normal
17516.0,0.9747,3000.2,14.918,73.0,459.2,15.9,1.63,64.6,normal
17517.0,0.9771,2995.5,15.038,73.0,459.2,15.9,1.929,64.77,normal
17518.0,0.9781,3000.2,15.024,73.0,459.2,15.9,1.862,64.36,normal
17519.0,0.9576,2997.5,15.041,73.0,459.2,15.9,1.974,64.92,normal
17520.0,0.9593,2999.7,14.923,71.9,452.4,15.9,1.683,63.53,normal
17521.0,0.9747,2992.6,14.999,71.9,452.4,15.9,2.134,65.12,normal
17522.0,0.9627,2995.7,14.903,71.9,452.4,15.9,1.643,64.13,normal
17523.0,0.9581,2997.1,14.838,71.9,452.4,15.9,1.588,65.12,normal
17524.0,0.9851,2999.1,14.938,71.9,452.4,15.9,1.918,65.76,normal
17525.0,0.9701,2994.7,15.06,72.8,457.5,15.9,1.62,66.16,normal
17526.0,0.9758,3001.5,15.03,72.8,457.5,15.9,1.942,63.89,normal
17527.0,0.9802,3001.6,14.968,72.8,457.5,15.9,1.49,63.79,normal
17528.0,0.9594,2995.9,14.908,72.8,457.5,15.9,1.681,66.29,normal
17529.0,0.9733,2999.4,15.036,72.8,457.5,15.9,1.591,64.03,normal
17530.0,0.9728,2995.5,14.96,73.0,458.8,15.9,1.877,65.54,normal
17531.0,0.9769,3001.1,14.846,73.0,458.8,15.9,2.089,65.47,normal
17532.0,0.97,2993.0,14.97,73.0,458.8,15.9,1.662,65.73,normal
17533.0,0.9769,2995.8,14.91,73.0,458.8,15.9,1.749,65.62,normal
17534.0,0.9791,2993.7,14.954,73.0,458.8,15.9,1.934,64.73,normal
17535.0,0.9742,3003.4,14.927,73.1,459.4,15.9,1.953,64.45,normal
17536.0,0.9686,2998.0,14.995,73.1,459.4,15.9,1.873,64.62,normal
17537.0,0.9762,2998.1,14.953,73.1,459.4,15.9,1.599,65.32,normal
17538.0,0.9763,2995.8,14.909,73.1,459.4,15.9,1.698,63.25,normal
17539.0,0.9831,2997.8,14.994,73.1,459.4,15.9,1.729,66.28,normal
17540.0,0.9837,2997.1,14.965,73.8,463.9,15.9,1.696,64.75,normal
17541.0,0.9809,2999.2,14.969,73.8,463.9,15.9,2.006,63.24,normal
17542.0,0.9698,2999.8,15.051,73.8,463.9,15.9,1.811,65.96,normal
17543.0,0.9872,2997.3,14.941,73.8,463.9,15.9,1.663,63.76,normal
17544.0,0.9665,2994.8,14.923,73.8,463.9,15.9,1.934,64.37,normal
17545.0,0.9546,2995.7,14.992,71.6,450.2,15.9,1.734,64.46,normal
17546.0,0.9442,2998.9,14.958,71.6,450.2,15.9,1.571,64.47,normal
17547.0,0.9524,2996.6,15.104,71.6,450.2,15.9,1.659,65.22,normal
17548.0,0.9582,2995.2,15.039,71.6,450.2,15.9,1.802,65.96,normal
17549.0,0.9638,3000.7,14.959,71.6,450.2,15.9,1.676,65.06,normal
17550.0,0.9683,2992.8,14.986,72.6,456.7,15.9,1.667,65.4,normal
17551.0,0.9628,2995.6,14.924,72.6,456.7,15.9,1.928,65.04,normal
17552.0,0.9894,3001.7,14.956,72.6,456.7,15.9,1.561,64.41,normal
17553.0,0.9784,2992.3,14.936,72.6,456.7,15.9,1.939,64.14,normal
17554.0,0.9657,2998.8,14.95,72.6,456.7,15.9,1.781,65.04,normal
17555.0,0.962,2999.3,15.011,72.1,453.7,15.9,1.826,65.91,normal
17556.0,0.9751,2996.6,14.94,72.1,453.7,15.9,1.808,64.75,normal
17557.0,0.9723,2995.7,14.98,72.1,453.7,15.9,2.018,65.33,normal
17558.0,0.9728,3001.1,15.014,72.1,453.7,15.9,1.735,64.74,normal
17559.0,0.9807,2998.5,15.0,72.1,453.7,15.9,1.6,64.42,normal
17560.0,0.9751,3001.1,15.074,73.1,459.9,15.9,1.65,64.3,normal
17561.0,0.9774,3004.2,14.929,73.1,459.9,15.9,1.492,64.95,normal
17562.0,0.9605,2998.8,15.016,73.1,459.9,15.9,1.743,64.32,normal
17563.0,0.9585,2997.0,14.911,73.1,459.9,15.9,1.706,64.08,normal
17564.0,0.9674,2998.1,15.047,73.1,459.9,15.9,1.633,64.46,normal
17565.0,0.9784,2999.0,14.945,73.4,461.4,15.9,1.589,66.31,normal
17566.0,0.9586,2993.1,14.985,73.4,461.4,15.9,1.919,63.97,normal
17567.0,0.9715,2994.3,15.017,73.4,461.4,15.9,1.905,64.07,normal
17568.0,0.9799,2994.8,14.854,73.4,461.4,15.9,1.766,65.15,normal
17569.0,0.9829,3001.1,14.927,73.4,461.4,15.9,1.788,64.51,normal
17570.0,0.9767,3004.7,14.969,73.3,460.6,15.9,1.639,64.61,normal
17571.0,0.9822,2999.6,15.032,73.3,460.6,15.9,2.067,66.3,normal
17572.0,0.9685,2999.7,14.892,73.3,460.6,15.9,1.945,63.51,normal
17573.0,0.9542,2996.2,15.024,73.3,460.6,15.9,1.632,64.21,normal
17574.0,0.9542,2997.0,15.022,73.3,460.6,15.9,1.775,64.14,normal
17575.0,0.9779,3000.6,14.939,73.3,461.2,15.9,1.653,64.5,normal
17576.0,0.9842,2990.1,15.044,73.3,461.2,15.9,1.737,63.89,normal
17577.0,0.9789,2998.6,15.023,73.3,461.2,15.9,1.959,65.11,normal
17578.0,0.98,2998.1,15.013,73.3,461.2,15.9,1.696,64.53,normal
17579.0,0.9598,3002.1,14.946,73.3,461.2,15.9,1.937,65.69,normal
17580.0,0.9499,2996.9,15.009,71.2,448.0,15.9,1.687,63.51,normal
17581.0,0.9753,2999.3,14.98,71.2,448.0,15.9,1.628,63.99,normal
17582.0,0.9748,2996.0,14.989,71.2,448.0,15.9,1.841,64.44,normal
17583.0,0.9898,2995.9,14.933,71.2,448.0,15.9,1.857,65.3,normal
17584.0,0.9704,2996.5,14.902,71.2,448.0,15.9,1.697,65.41,normal
17585.0,0.9578,2993.6,14.936,71.8,451.7,15.9,1.946,65.46,normal
17586.0,0.9434,2990.7,14.979,71.8,451.7,15.9,1.525,65.51,normal
17587.0,0.9352,2993.1,14.982,71.8,451.7,15.9,1.982,64.48,normal
17588.0,0.9563,2996.6,15.02,71.8,451.7,15.9,1.82,65.24,normal
17589.0,0.9713,3000.0,14.866,71.8,451.7,15.9,1.555,65.31,normal
17590.0,0.9908,2998.8,14.964,74.3,467.3,15.9,1.942,65.98,normal
17591.0,0.9877,2997.9,14.98,74.3,467.3,15.9,1.832,65.96,normal
17592.0,0.9836,2999.3,15.027,74.3,467.3,15.9,1.783,65.07,normal
17593.0,0.997,2996.9,14.952,74.3,467.3,15.9,1.669,65.23,normal
17594.0,0.9878,2992.8,15.029,74.3,467.3,15.9,1.63,65.26,normal
17595.0,0.9808,2989.8,14.863,73.6,462.5,15.9,1.62,65.79,normal
17596.0,0.9572,3000.6,14.891,73.6,462.5,15.9,1.446,64.89,normal
17597.0,0.9638,2992.0,14.919,73.6,462.5,15.9,1.824,64.41,normal
17598.0,0.9737,2996.6,15.028,73.6,462.5,15.9,1.612,65.26,normal
17599.0,0.9598,2997.9,15.01,73.6,462.5,15.9,1.616,64.98,normal
17600.0,0.9711,2998.8,14.942,72.8,458.0,15.9,1.728,66.14,normal
17601.0,0.9623,2997.4,14.967,72.8,458.0,15.9,1.828,65.82,normal
17602.0,0.9609,2997.9,15.012,72.8,458.0,15.9,1.727,64.01,normal
17603.0,0.9671,2997.1,14.895,72.8,458.0,15.9,1.662,65.32,normal
17604.0,0.9647,2998.3,14.924,72.8,458.0,15.9,1.798,64.82,normal
17605.0,0.971,2996.1,14.985,72.8,457.9,15.9,2.067,65.1,normal
17606.0,0.9859,2997.4,14.849,72.8,457.9,15.9,1.904,66.46,normal
17607.0,0.98,2996.1,14.983,72.8,457.9,15.9,1.963,64.95,normal
17608.0,0.9689,2994.4,15.014,72.8,457.9,15.9,2.251,63.82,normal
17609.0,0.9764,2999.8,14.923,72.8,457.9,15.9,1.907,66.44,normal
17610.0,0.9834,2997.0,14.912,73.8,463.8,15.9,1.857,64.75,normal
17611.0,0.984,2997.3,14.935,73.8,463.8,15.9,1.801,65.8,normal
17612.0,0.9858,2997.6,14.923,73.8,463.8,15.9,1.748,64.63,normal
17613.0,0.9781,3004.0,14.965,73.8,463.8,15.9,1.807,65.45,normal
17614.0,0.9798,3002.6,14.955,73.8,463.8,15.9,1.688,64.54,normal
17615.0,0.9663,2997.8,14.988,72.5,455.7,15.9,1.73,65.17,normal
17616.0,0.9746,2995.6,15.01,72.5,455.7,15.9,1.612,64.05,normal
17617.0,0.9874,2997.6,14.973,72.5,455.7,15.9,2.042,65.04,normal
17618.0,0.9768,2995.3,15.005,72.5,455.7,15.9,2.004,64.76,normal
17619.0,0.987,2998.0,14.945,72.5,455.7,15.9,1.719,64.3,normal
17620.0,0.993,3002.2,15.004,74.5,468.3,15.9,1.44,66.13,normal
17621.0,0.9785,2996.4,14.967,74.5,468.3,15.9,1.793,65.17,normal
17622.0,0.9859,3000.2,14.986,74.5,468.3,15.9,1.736,64.18,normal
17623.0,0.9825,3000.1,14.947,74.5,468.3,15.9,1.631,65.49,normal
17624.0,0.9728,2994.5,14.936,74.5,468.3,15.9,1.861,66.04,normal
17625.0,0.9823,2992.7,14.979,73.7,463.3,15.9,1.912,63.68,normal
17626.0,0.9931,2993.4,15.016,73.7,463.3,15.9,1.743,65.12,normal
17627.0,0.9832,2995.9,15.012,73.7,463.3,15.9,1.756,65.33,normal
17628.0,0.9709,2997.3,15.012,73.7,463.3,15.9,1.674,65.7,normal
17629.0,0.9742,3003.9,14.976,73.7,463.3,15.9,1.825,64.61,normal
17630.0,0.973,2999.5,15.065,73.0,458.9,15.9,1.998,65.41,normal
17631.0,0.9616,2996.2,15.011,73.0,458.9,15.9,1.658,64.68,normal
17632.0,0.9683,3002.9,14.974,73.0,458.9,15.9,1.545,65.36,normal
17633.0,0.9804,3004.7,14.961,73.0,458.9,15.9,1.582,65.13,normal
17634.0,0.9813,2999.7,14.963,73.0,458.9,15.9,1.853,64.94,normal
17635.0,0.9709,2994.3,14.966,72.8,457.9,15.9,1.772,65.32,normal
17636.0,0.971,2996.1,15.009,72.8,457.9,15.9,1.772,64.21,normal
17637.0,0.9748,2999.7,14.978,72.8,457.9,15.9,2.032,65.79,normal
17638.0,0.9785,2996.8,14.891,72.8,457.9,15.9,1.605,65.54,normal
17639.0,0.9659,2998.5,14.936,72.8,457.9,15.9,1.752,64.34,normal
17640.0,0.9772,3000.5,14.901,73.3,460.8,15.9,1.989,64.61,normal
17641.0,0.9853,3002.1,14.955,73.3,460.8,15.9,2.034,63.45,normal
17642.0,0.9682,2996.2,14.929,73.3,460.8,15.9,1.564,65.57,normal
17643.0,0.9655,2997.5,15.014,73.3,460.8,15.9,1.943,65.97,normal
17644.0,0.96,3001.6,14.987,73.3,460.8,15.9,1.801,64.46,normal
17645.0,0.969,3001.8,15.013,72.7,457.0,15.9,1.946,64.06,normal
17646.0,0.9661,2997.3,15.004,72.7,457.0,15.9,1.832,66.17,normal
17647.0,0.9623,2998.3,15.003,72.7,457.0,15.9,1.717,64.65,normal
17648.0,0.9605,2997.6,14.911,72.7,457.0,15.9,2.03,64.49,normal
17649.0,0.959,2991.4,14.959,72.7,457.0,15.9,1.74,64.92,normal
17650.0,0.9634,3005.4,14.913,72.3,454.3,15.9,1.87,65.03,normal
17651.0,0.9542,2995.3,15.092,72.3,454.3,15.9,1.694,66.25,normal
17652.0,0.9619,2996.6,14.956,72.3,454.3,15.9,1.628,63.72,normal
17653.0,0.9609,2998.8,15.002,72.3,454.3,15.9,1.721,66.19,normal
17654.0,0.958,2997.8,14.909,72.3,454.3,15.9,1.82,65.08,normal
17655.0,0.963,2996.7,14.95,72.2,454.2,15.9,1.917,65.4,normal
17656.0,0.9719,2999.1,15.003,72.2,454.2,15.9,1.722,65.06,normal
17657.0,0.9795,2996.8,15.005,72.2,454.2,15.9,1.589,63.89,normal
17658.0,0.9766,2996.6,15.032,72.2,454.2,15.9,1.758,65.73,normal
17659.0,0.974,2998.6,14.956,72.2,454.2,15.9,1.766,64.21,normal
17660.0,0.9624,2999.8,15.03,72.2,453.9,15.9,1.917,65.59,normal
17661.0,0.9694,2995.9,14.941,72.2,453.9,15.9,1.518,65.18,normal
17662.0,0.972,2998.4,15.007,72.2,453.9,15.9,1.991,64.51,normal
17663.0,0.9768,2996.1,14.893,72.2,453.9,15.9,1.76,65.98,normal
17664.0,0.9726,2994.8,14.996,72.2,453.9,15.9,1.917,65.19,normal
17665.0,0.9859,2995.3,15.048,73.9,465.0,15.9,1.484,63.26,normal
17666.0,0.9644,2998.7,14.902,73.9,465.0,15.9,1.683,64.38,normal
17667.0,0.9757,3001.5,15.023,73.9,465.0,15.9,1.571,64.95,normal
17668.0,0.9702,2997.0,14.975,73.9,465.0,15.9,1.712,64.18,normal
17669.0,0.9667,2995.2,15.029,73.9,465.0,15.9,1.77,65.54,normal
17670.0,0.9804,3002.0,14.916,73.5,462.3,15.9,1.828,63.85,normal
17671.0,0.9947,3000.4,14.958,73.5,462.3,15.9,1.75,65.63,normal
17672.0,0.9797,2994.0,15.003,73.5,462.3,15.9,1.973,64.78,normal
17673.0,0.9835,2996.5,14.988,73.5,462.3,15.9,1.805,64.59,normal
17674.0,0.9684,2995.5,14.946,73.5,462.3,15.9,1.712,64.64,normal
17675.0,0.9718,2998.1,14.975,72.9,458.3,15.9,1.785,64.09,normal
17676.0,0.9739,2993.0,14.929,72.9,458.3,15.9,1.628,64.33,normal
17677.0,0.976,2998.3,14.995,72.9,458.3,15.9,1.907,64.95,normal
17678.0,0.9641,2997.4,14.932,72.9,458.3,15.9,1.728,65.03,normal
17679.0,0.9665,2999.2,14.979,72.9,458.3,15.9,1.553,64.42,normal
17680.0,0.9758,2999.0,14.926,73.2,460.2,15.9,1.716,64.97,normal
17681.0,0.9688,2996.3,14.991,73.2,460.2,15.9,2.056,65.0,normal
17682.0,0.9775,2995.0,14.918,73.2,460.2,15.9,1.655,64.68,normal
17683.0,0.9772,2999.2,15.025,73.2,460.2,15.9,1.975,63.15,normal
17684.0,0.965,3002.3,14.996,73.2,460.2,15.9,1.763,62.94,normal
17685.0,0.9557,2999.4,14.954,71.7,450.7,15.9,1.855,64.33,normal
17686.0,0.9859,2997.8,14.906,71.7,450.7,15.9,1.879,64.95,normal
17687.0,0.9729,2998.1,15.031,71.7,450.7,15.9,1.748,64.02,normal
17688.0,0.9747,2995.7,14.996,71.7,450.7,15.9,1.975,63.88,normal
17689.0,0.9551,3003.7,14.984,71.7,450.7,15.9,1.586,63.84,normal
17690.0,0.959,2997.6,14.856,71.9,452.3,15.9,1.88,64.12,normal
17691.0,0.9806,2998.8,15.024,71.9,452.3,15.9,1.753,65.04,normal
17692.0,0.9904,2995.6,15.003,71.9,452.3,15.9,1.875,66.01,normal
17693.0,0.975,2995.2,15.039,71.9,452.3,15.9,1.751,64.08,normal
17694.0,0.9688,2993.3,14.978,71.9,452.3,15.9,1.349,64.96,normal
17695.0,0.9553,3000.6,14.942,71.6,450.5,15.9,1.649,64.68,normal
17696.0,0.9678,2997.3,14.897,71.6,450.5,15.9,1.798,64.68,normal
17697.0,0.969,2998.9,14.939,71.6,450.5,15.9,1.611,65.24,normal
17698.0,0.9513,2997.2,14.915,71.6,450.5,15.9,1.981,63.45,normal
17699.0,0.9476,3003.0,15.037,71.6,450.5,15.9,1.648,63.59,normal
17700.0,0.9508,2997.1,14.987,71.3,448.4,15.9,1.711,65.98,normal
17701.0,0.9539,2990.3,15.106,71.3,448.4,15.9,1.91,64.47,normal
17702.0,0.9653,2996.9,14.893,71.3,448.4,15.9,1.777,65.07,normal
17703.0,0.9728,2989.7,14.984,71.3,448.4,15.9,1.853,64.74,normal
17704.0,0.9606,3000.4,14.972,71.3,448.4,15.9,1.744,64.56,normal
17705.0,0.952,3002.0,15.028,71.4,448.9,15.9,1.668,63.08,normal
17706.0,0.9676,2998.9,14.976,71.4,448.9,15.9,1.73,63.41,normal
17707.0,0.9761,2992.2,14.989,71.4,448.9,15.9,1.895,64.56,normal
17708.0,0.9719,2989.6,14.929,71.4,448.9,15.9,1.711,63.48,normal
17709.0,0.9851,2995.5,14.954,71.4,448.9,15.9,2.059,65.7,normal
17710.0,0.9965,3002.4,15.014,74.7,470.0,15.9,1.678,63.79,normal
17711.0,0.9926,2997.1,14.863,74.7,470.0,15.9,1.861,65.13,normal
17712.0,0.9697,3002.0,14.935,74.7,470.0,15.9,2.116,65.81,normal
17713.0,0.9813,2996.4,14.989,74.7,470.0,15.9,1.829,64.62,normal
17714.0,0.9772,3003.2,14.945,74.7,470.0,15.9,1.855,64.37,normal
17715.0,0.9593,3000.4,14.998,71.9,452.4,15.9,1.923,63.91,normal
17716.0,0.9598,2998.2,15.016,71.9,452.4,15.9,1.955,64.6,normal
17717.0,0.9714,3002.8,14.959,71.9,452.4,15.9,1.825,64.65,normal
17718.0,0.9742,3001.7,14.949,71.9,452.4,15.9,1.658,65.49,normal
17719.0,0.9886,2993.8,14.963,71.9,452.4,15.9,1.84,64.94,normal
17720.0,0.9821,2998.3,14.944,73.7,463.2,15.9,1.405,64.84,normal
17721.0,0.9752,2993.4,14.946,73.7,463.2,15.9,1.919,64.64,normal
17722.0,0.9759,2994.7,15.01,73.7,463.2,15.9,2.119,65.23,normal
17723.0,0.9788,2998.8,14.948,73.7,463.2,15.9,1.931,64.73,normal
17724.0,0.9931,3004.1,14.956,73.7,463.2,15.9,1.911,64.47,normal
17725.0,0.9946,2996.3,14.996,74.6,469.1,15.9,1.875,65.57,normal
17726.0,0.9736,2999.5,14.993,74.6,469.1,15.9,1.614,65.71,normal
17727.0,0.9893,2998.9,14.977,74.6,469.1,15.9,1.738,66.94,normal
17728.0,0.9905,2996.7,14.905,74.6,469.1,15.9,1.73,64.59,normal
17729.0,0.9843,2998.7,15.042,74.6,469.1,15.9,1.384,65.3,normal
17730.0,0.9876,2993.4,14.943,74.1,465.8,15.9,1.72,65.31,normal
17731.0,0.9762,2998.2,14.946,74.1,465.8,15.9,1.795,64.3,normal
17732.0,0.9658,2998.1,15.026,74.1,465.8,15.9,1.819,64.55,normal
17733.0,0.9795,2996.7,14.98,74.1,465.8,15.9,1.963,64.49,normal
17734.0,0.9709,2999.9,14.933,74.1,465.8,15.9,1.963,63.22,normal
17735.0,0.9727,2995.7,15.0,73.0,458.7,15.9,2.003,63.86,normal
17736.0,0.9589,3000.6,14.969,73.0,458.7,15.9,1.763,64.46,normal
17737.0,0.9623,2994.3,14.968,73.0,458.7,15.9,1.651,65.5,normal
17738.0,0.9622,3000.8,15.013,73.0,458.7,15.9,1.627,63.85,normal
17739.0,0.9655,2994.8,14.942,73.0,458.7,15.9,1.905,64.94,normal
17740.0,0.9816,2994.5,14.889,73.6,462.9,15.9,1.679,65.71,normal
17741.0,0.9711,3002.3,14.953,73.6,462.9,15.9,1.87,64.75,normal
17742.0,0.9525,2994.5,15.002,73.6,462.9,15.9,1.764,64.27,normal
17743.0,0.9612,2997.2,14.842,73.6,462.9,15.9,1.693,64.04,normal
17744.0,0.9741,2999.6,14.987,73.6,462.9,15.9,1.801,63.18,normal
17745.0,0.9646,2995.8,14.973,72.3,454.9,15.9,1.778,63.16,normal
17746.0,0.9786,2994.4,14.866,72.3,454.9,15.9,1.905,64.1,normal
17747.0,0.9829,2992.7,14.96,72.3,454.9,15.9,1.645,65.18,normal
17748.0,0.9691,2998.6,14.958,72.3,454.9,15.9,1.683,65.47,normal
17749.0,0.9907,2997.2,14.942,72.3,454.9,15.9,1.774,65.01,normal
17750.0,0.9641,2994.3,14.904,72.3,454.7,15.9,1.606,65.87,normal
17751.0,0.9458,2997.5,14.957,72.3,454.7,15.9,1.804,63.63,normal
17752.0,0.955,3000.2,14.953,72.3,454.7,15.9,1.984,62.46,normal
17753.0,0.9695,2997.1,14.905,72.3,454.7,15.9,1.919,64.16,normal
17754.0,0.9737,2994.2,14.952,72.3,454.7,15.9,1.89,66.67,normal
17755.0,0.9646,3000.6,15.044,72.3,454.9,15.9,1.874,65.33,normal
17756.0,0.9619,2993.9,14.952,72.3,454.9,15.9,1.817,64.45,normal
17757.0,0.9602,2994.6,14.96,72.3,454.9,15.9,1.905,63.82,normal
17758.0,0.9724,2998.7,14.95,72.3,454.9,15.9,1.828,65.73,normal
17759.0,0.9697,2994.8,14.928,72.3,454.9,15.9,1.655,65.39,normal
17760.0,0.971,2992.4,15.04,72.8,457.9,15.9,1.756,65.15,normal
17761.0,0.9782,2995.1,14.916,72.8,457.9,15.9,1.642,64.67,normal
17762.0,0.9802,3003.4,15.023,72.8,457.9,15.9,1.493,64.72,normal
17763.0,0.9541,2999.6,14.966,72.8,457.9,15.9,1.778,64.44,normal
17764.0,0.9645,2994.9,14.981,72.8,457.9,15.9,1.636,64.95,normal
17765.0,0.9717,2998.7,14.972,72.9,458.3,15.9,1.939,66.23,normal
17766.0,0.9573,2992.9,14.966,72.9,458.3,15.9,1.707,65.04,normal
17767.0,0.9701,2998.0,14.893,72.9,458.3,15.9,1.811,66.24,normal
17768.0,0.977,2997.3,15.008,72.9,458.3,15.9,1.656,65.15,normal
17769.0,0.975,2994.1,14.989,72.9,458.3,15.9,1.792,65.45,normal
17770.0,0.9756,2998.2,14.985,73.2,460.1,15.9,1.805,65.72,normal
17771.0,0.9818,2995.1,14.973,73.2,460.1,15.9,1.578,66.05,normal
17772.0,0.9707,2995.2,15.069,73.2,460.1,15.9,1.693,64.01,normal
17773.0,0.9787,2997.8,14.934,73.2,460.1,15.9,1.838,65.33,normal
17774.0,0.9848,2999.0,15.024,73.2,460.1,15.9,1.918,64.51,normal
17775.0,0.9963,3000.8,15.052,74.7,469.8,15.9,1.777,65.65,normal
17776.0,0.9877,3001.5,14.962,74.7,469.8,15.9,1.709,65.89,normal
17777.0,0.9831,3001.4,14.912,74.7,469.8,15.9,1.669,64.45,normal
17778.0,0.9913,3002.7,14.988,74.7,469.8,15.9,1.867,65.07,normal
17779.0,0.9725,2998.3,14.938,74.7,469.8,15.9,1.726,64.6,normal
17780.0,0.9896,2999.2,14.964,74.2,466.7,15.9,1.886,64.39,normal
17781.0,1.0082,3001.0,14.863,74.2,466.7,15.9,1.684,66.51,normal
17782.0,0.9924,2997.8,15.007,74.2,466.7,15.9,1.557,64.16,normal
17783.0,0.969,2997.1,15.065,74.2,466.7,15.9,1.871,65.14,normal
17784.0,0.9648,3000.1,14.944,74.2,466.7,15.9,1.748,65.32,normal
17785.0,0.9684,3000.4,14.973,72.6,456.7,15.9,1.985,65.08,normal
17786.0,0.9623,2995.7,14.971,72.6,456.7,15.9,1.921,66.17,normal
17787.0,0.9532,2995.5,15.041,72.6,456.7,15.9,1.764,64.5,normal
17788.0,0.9692,2993.2,15.011,72.6,456.7,15.9,1.827,64.91,normal
17789.0,0.9823,2997.6,14.984,72.6,456.7,15.9,1.816,63.22,normal
17790.0,0.9885,3000.0,15.01,74.1,466.2,15.9,1.844,65.99,normal
17791.0,0.9833,2997.6,14.896,74.1,466.2,15.9,1.599,64.62,normal
17792.0,0.9796,2996.3,14.972,74.1,466.2,15.9,1.652,65.59,normal
17793.0,0.9739,3001.3,14.969,74.1,466.2,15.9,1.839,65.17,normal
17794.0,0.9755,2994.6,14.965,74.1,466.2,15.9,1.474,66.12,normal
17795.0,0.9411,2998.8,14.983,70.6,443.8,15.9,1.504,64.74,normal
17796.0,0.9464,2997.4,14.974,70.6,443.8,15.9,1.802,64.28,normal
